
  0%|                                                                                                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979251146316528
3, 0.11694812029600143
4, 0.09893600642681122
5, 0.07756032794713974
6, 0.05549611896276474
7, 0.03877005726099014
8, 0.027035459876060486
9, 0.019472869113087654
10, 0.015018596313893795
11, 0.012625320814549923
12, 0.011442845687270164
13, 0.010874456726014614
14, 0.010546905919909477
15, 0.010251528583467007
16, 0.009884596802294254
17, 0.009414676576852798
18, 0.008851766586303711
19, 0.008223839104175568
20, 0.007564708590507507
21, 0.006907416041940451
22, 0.006282877177000046
23, 0.00571761280298233
24, 0.0052255201153457165
25, 0.004812088795006275
26, 0.004473649896681309
27, 0.004202605690807104
28, 0.003987171221524477
29, 0.0038128800224512815
30, 0.003665023483335972
31, 0.003530800109729171
32, 0.003400517161935568
33, 0.003266679821535945
34, 0.0031258424278348684
35, 0.002977111842483282
36, 0.00282156839966774
37, 0.0026618330739438534
38, 0.002501362469047308
39, 0.0023437892086803913
40, 0.002192877931520343
41, 0.0020514167845249176
42, 0.0019215404754504561
43, 0.0018043266609311104
44, 0.0016999243525788188
45, 0.0016077065374702215
46, 0.0015265876427292824
47, 0.0014547616010531783
48, 0.0013906515669077635
49, 0.0013324234168976545
50, 0.0012786597944796085
51, 0.0012283609248697758
52, 0.00118064449634403
53, 0.0011352130677551031
54, 0.0010918306652456522
55, 0.0010506039252504706
56, 0.0010116422781720757
57, 0.0009750269236974418
58, 0.0009409512276761234
59, 0.0009093028493225574
60, 0.0008799778297543526
61, 0.0008526711026206613
62, 0.0008272120030596852
63, 0.0008034213678911328
64, 0.0007809739327058196
65, 0.0007597435032948852
66, 0.0007394769927486777
67, 0.0007201121188700199
68, 0.0007016088347882032
69, 0.0006839591078460217
70, 0.0006670776638202369
71, 0.0006511453539133072
72, 0.0006360794068314135
73, 0.0006219118367880583
74, 0.000608617439866066
75, 0.0005961530841886997
76, 0.0005845177220180631
77, 0.0005735905142500997
78, 0.0005633576074615121
79, 0.0005537170800380409
80, 0.0005446196882985532
81, 0.0005359618808142841
82, 0.0005277539603412151
83, 0.0005199081497266889
84, 0.0005124158342368901
85, 0.0005052778287790716
86, 0.0004984302213415504
87, 0.0004918946651741862
88, 0.00048564336611889303
89, 0.00047967792488634586
90, 0.0004739769210573286
91, 0.00046851602382957935
92, 0.00046328402822837234
93, 0.00045827520079910755
94, 0.00045348593266680837
95, 0.00044888973934575915
96, 0.0004444661026354879
97, 0.0004402261693030596
98, 0.00043613588786683977
99, 0.0004322202585171908
100, 0.0004284342285245657
101, 0.0004247862088959664
102, 0.0004212789353914559
103, 0.00041789887472987175
104, 0.00041462754597887397
105, 0.0004114643088541925
106, 0.0004084113461431116
107, 0.00040545218507759273
108, 0.0004026068781968206
109, 0.0003998446627520025
110, 0.0003971622500102967
111, 0.0003945729695260525
112, 0.0003920710878446698
113, 0.00038964892155490816
114, 0.0003873067325912416
115, 0.0003850497305393219
116, 0.0003828511107712984
117, 0.00038072181632742286
118, 0.0003786719753406942
119, 0.00037667815922759473
120, 0.00037474901182577014
121, 0.0003728762676473707
122, 0.000371060537872836
123, 0.00036930100759491324
124, 0.00036760870716534555
125, 0.00036596524296328425
126, 0.0003643554518930614
127, 0.0003628155100159347
128, 0.00036132309469394386
129, 0.00035985978320240974
130, 0.000358467543264851
131, 0.0003571064444258809
132, 0.0003557816962711513
133, 0.0003545045619830489
134, 0.000353274866938591
135, 0.00035207936889491975
136, 0.00035091672907583416
137, 0.0003498064470477402
138, 0.0003487254725769162
139, 0.0003476799465715885
140, 0.0003466733614914119
141, 0.0003456987324170768
142, 0.00034475227585062385
143, 0.0003438339044805616
144, 0.0003429607895668596
145, 0.00034210889134556055
146, 0.00034130350104533136
147, 0.00034051164402626455
148, 0.00033975564292632043
149, 0.0003390258061699569
150, 0.0003383301664143801
151, 0.00033765402622520924
152, 0.0003370059421285987
153, 0.00033638416789472103
154, 0.00033579053706489503
155, 0.00033521754085086286
156, 0.00033466611057519913
157, 0.00033413665369153023
158, 0.0003336372319608927
159, 0.00033317189081571996
160, 0.0003327246231492609
161, 0.0003322882985230535
162, 0.00033186719520017505
163, 0.0003314808418508619
164, 0.0003310968168079853
165, 0.0003307450970169157
166, 0.00033041316783055663
167, 0.0003300958778709173
168, 0.00032979491516016424
169, 0.00032951447064988315
170, 0.00032924930565059185
171, 0.00032899758662097156
172, 0.000328767579048872
173, 0.0003285470884293318
174, 0.00032835264573805034
175, 0.0003281699609942734
176, 0.0003279808152001351
177, 0.00032782048219814897
178, 0.00032767251832410693
179, 0.00032753939740359783
