
  0%|                                                                                                                       | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979239225387573
3, 0.11694814264774323
4, 0.09893615543842316
5, 0.07756033539772034
6, 0.05549612641334534
7, 0.03877013921737671
8, 0.02703537605702877
9, 0.01947293058037758
10, 0.015018618665635586
11, 0.012625319883227348
12, 0.011442955583333969
13, 0.010874494910240173
14, 0.010546783916652203
15, 0.010251488536596298
16, 0.009884538128972054
17, 0.009414784610271454
18, 0.008851774036884308
19, 0.008223776705563068
20, 0.007564713712781668
21, 0.006907520350068808
22, 0.0062827542424201965
23, 0.005717603024095297
24, 0.0052255019545555115
25, 0.00481202220544219
26, 0.004473695531487465
27, 0.004202602431178093
28, 0.0039873383939266205
29, 0.0038129312451928854
30, 0.0036650884430855513
31, 0.0035308687947690487
32, 0.0034004892222583294
33, 0.0032666902989149094
34, 0.0031258566305041313
35, 0.002977115800604224
36, 0.002821583766490221
37, 0.0026618572883307934
38, 0.002501395530998707
39, 0.0023438178468495607
40, 0.002192871645092964
41, 0.0020514284260571003
42, 0.0019215497886762023
43, 0.0018043237505480647
44, 0.0016999220242723823
45, 0.0016077406471595168
46, 0.0015265964902937412
47, 0.0014548052567988634
48, 0.0013906729873269796
49, 0.0013324579922482371
50, 0.0012787028681486845
51, 0.001228383625857532
52, 0.0011806576512753963
53, 0.0011352314613759518
54, 0.0010918481275439262
55, 0.001050597638823092
56, 0.0010116397170349956
57, 0.0009750578319653869
58, 0.0009409692138433456
59, 0.0009093094849959016
60, 0.0008799693314358592
61, 0.0008526895544491708
62, 0.0008272100239992142
63, 0.0008034321945160627
64, 0.0007809902308508754
65, 0.000759761082008481
66, 0.0007394978310912848
67, 0.0007201380794867873
68, 0.0007016140734776855
69, 0.0006839581183157861
70, 0.0006671023438684642
71, 0.0006511558312922716
72, 0.0006360859842970967
73, 0.0006219347706064582
74, 0.0006086305947974324
75, 0.0005961597780697048
76, 0.000584519119001925
77, 0.0005736093153245747
78, 0.0005633658729493618
79, 0.0005537227261811495
80, 0.0005446195136755705
81, 0.0005359749775379896
82, 0.0005277565214782953
83, 0.0005199158331379294
84, 0.0005124321323819458
85, 0.0005052846390753984
86, 0.0004984443075954914
87, 0.0004919025232084095
88, 0.0004856585874222219
89, 0.0004796867142431438
90, 0.00047397561138495803
91, 0.0004685169260483235
92, 0.00046328859752975404
93, 0.0004582889087032527
94, 0.00045349402353167534
95, 0.000448891194537282
96, 0.00044447052641771734
97, 0.0004402233171276748
98, 0.00043614848982542753
99, 0.0004322282620705664
100, 0.0004284424940124154
101, 0.0004247976467013359
102, 0.000421286269556731
103, 0.0004179069655947387
104, 0.00041462574154138565
105, 0.0004114734474569559
106, 0.00040841169538907707
107, 0.0004054673481732607
108, 0.00040261191315948963
109, 0.00039984192699193954
110, 0.00039716725586913526
111, 0.0003945861244574189
112, 0.0003920843591913581
113, 0.00038966405554674566
114, 0.00038730859523639083
115, 0.00038505540578626096
116, 0.0003828589688055217
117, 0.0003807306638918817
118, 0.00037868093932047486
119, 0.00037668770528398454
120, 0.0003747539594769478
121, 0.00037287489976733923
122, 0.00037106929812580347
123, 0.00036931363865733147
124, 0.0003676160704344511
125, 0.0003659615758806467
126, 0.00036436677328310907
127, 0.00036283390363678336
128, 0.000361333426553756
129, 0.0003598649927880615
130, 0.0003584778169170022
131, 0.0003571072593331337
132, 0.0003557995369192213
133, 0.00035451678559184074
134, 0.0003532817354425788
135, 0.0003520917089190334
136, 0.00035092863254249096
137, 0.0003498169535305351
138, 0.000348728324752301
139, 0.0003476876299828291
140, 0.0003466772031970322
141, 0.0003457069396972656
142, 0.00034476578002795577
143, 0.000343844061717391
144, 0.00034296870580874383
145, 0.00034212140599265695
146, 0.0003413119993638247
147, 0.00034051929833367467
148, 0.00033976422855630517
149, 0.0003390345664229244
150, 0.00033834431087598205
151, 0.00033765562693588436
152, 0.0003370129852555692
153, 0.0003363924042787403
154, 0.0003357983659952879
155, 0.0003352295025251806
156, 0.00033467658795416355
157, 0.0003341448900755495
158, 0.00033365291892550886
159, 0.0003331746847834438
160, 0.00033272348809987307
161, 0.0003322889097034931
162, 0.0003318794770166278
163, 0.0003314869827590883
164, 0.00033111017546616495
165, 0.00033075420651584864
166, 0.00033041968708857894
167, 0.0003300989046692848
168, 0.0003297966904938221
169, 0.00032951703178696334
170, 0.0003292560577392578
171, 0.0003290052409283817
172, 0.0003287731087766588
173, 0.00032855599420145154
174, 0.00032836219179444015
175, 0.00032817304600030184
176, 0.0003279952798038721
177, 0.00032782828202471137
178, 0.0003276819479651749
179, 0.0003275456838309765
