
  0%|                                                                                                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979254126548767
3, 0.11694812774658203
4, 0.09893617033958435
5, 0.0775601789355278
6, 0.055496178567409515
7, 0.03877013921737671
8, 0.02703540399670601
9, 0.019472841173410416
10, 0.015018602833151817
11, 0.012625282630324364
12, 0.011442846618592739
13, 0.010874425992369652
14, 0.010546776466071606
15, 0.010251517407596111
16, 0.009884564206004143
17, 0.009414615109562874
18, 0.00885162502527237
19, 0.00822394248098135
20, 0.007564706262201071
21, 0.006907423958182335
22, 0.00628285389393568
23, 0.0057175955735147
24, 0.005225525237619877
25, 0.004812036640942097
26, 0.004473674111068249
27, 0.004202608950436115
28, 0.003987211734056473
29, 0.0038128732703626156
30, 0.0036649114917963743
31, 0.0035308217629790306
32, 0.003400492947548628
33, 0.0032666604965925217
34, 0.0031258282251656055
35, 0.0029771102126687765
36, 0.0028215614147484303
37, 0.0026618544943630695
38, 0.002501385984942317
39, 0.002343794098123908
40, 0.0021928681526333094
41, 0.002051421906799078
42, 0.0019215454813092947
43, 0.0018043313175439835
44, 0.0016999209765344858
45, 0.0016077002510428429
46, 0.0015266299014911056
47, 0.0014548252802342176
48, 0.0013906676322221756
49, 0.0013324337778612971
50, 0.0012786879669874907
51, 0.0012283818796277046
52, 0.0011806513648480177
53, 0.001135211787186563
54, 0.0010918283369392157
55, 0.0010505823884159327
56, 0.0010116631165146828
57, 0.0009750497411005199
58, 0.0009409572812728584
59, 0.000909311231225729
60, 0.0008799609495326877
61, 0.0008526918245479465
62, 0.0008272046106867492
63, 0.0008034249185584486
64, 0.0007809823728166521
65, 0.0007597538642585278
66, 0.0007394935819320381
67, 0.0007201302796602249
68, 0.0007016178569756448
69, 0.0006839507259428501
70, 0.000667078304104507
71, 0.0006511402316391468
72, 0.0006360788829624653
73, 0.0006219067145138979
74, 0.0006086162175051868
75, 0.0005961554124951363
76, 0.0005845221458002925
77, 0.0005735994782298803
78, 0.0005633637774735689
79, 0.0005537180113606155
80, 0.0005446157301776111
81, 0.0005359650822356343
82, 0.0005277373129501939
83, 0.0005199162405915558
84, 0.0005124271847307682
85, 0.0005052763735875487
86, 0.0004984275437891483
87, 0.0004919001366943121
88, 0.0004856499726884067
89, 0.0004796871799044311
90, 0.0004739681608043611
91, 0.0004685045569203794
92, 0.0004632846685126424
93, 0.0004582804103847593
94, 0.00045347417471930385
95, 0.00044887568219564855
96, 0.00044446176616474986
97, 0.0004402189515531063
98, 0.0004361347237136215
99, 0.00043222011299803853
100, 0.0004284302704036236
101, 0.0004247853939887136
102, 0.00042127928463742137
103, 0.0004178980307187885
104, 0.000414620793890208
105, 0.00041146622970700264
106, 0.000408407358918339
107, 0.0004054563760291785
108, 0.0004026103706564754
109, 0.0003998344764113426
110, 0.00039715535240247846
111, 0.00039457212551496923
112, 0.0003920727758668363
113, 0.0003896470880135894
114, 0.0003873026871588081
115, 0.00038504425901919603
116, 0.0003828486369457096
117, 0.0003807252214755863
118, 0.0003786711022257805
119, 0.0003766687586903572
120, 0.00037474450073204935
121, 0.00037287219311110675
122, 0.0003710611490532756
123, 0.0003692996106110513
124, 0.0003676064661704004
125, 0.00036595328128896654
126, 0.0003643543168436736
127, 0.00036282671499066055
128, 0.0003613191656768322
129, 0.0003598615003284067
130, 0.000358464487362653
131, 0.00035710149677470326
132, 0.00035578495590016246
133, 0.0003545053186826408
134, 0.000353276904206723
135, 0.00035208091139793396
136, 0.0003509169619064778
137, 0.0003498085425235331
138, 0.00034872625838033855
139, 0.0003476823621895164
140, 0.00034666628926061094
141, 0.0003456959966570139
142, 0.00034475428401492536
143, 0.0003438464773353189
144, 0.00034296372905373573
145, 0.0003421100554987788
146, 0.0003412973019294441
147, 0.0003405104798730463
148, 0.00033975642872974277
149, 0.00033902382710948586
150, 0.0003383273142389953
151, 0.0003376502718310803
152, 0.00033700698986649513
153, 0.0003363828582223505
154, 0.00033578480361029506
155, 0.0003352173080202192
156, 0.00033466698369011283
157, 0.00033414093195460737
158, 0.0003336460795253515
159, 0.0003331697953399271
160, 0.00033272220753133297
161, 0.0003322839620523155
162, 0.0003318683011457324
163, 0.0003314758068881929
164, 0.00033109652576968074
165, 0.0003307462320663035
166, 0.0003304038546048105
167, 0.0003300936077721417
168, 0.00032980175456032157
169, 0.0003295023925602436
170, 0.0003292511682957411
171, 0.00032899639336392283
172, 0.00032876592013053596
173, 0.000328556023305282
174, 0.00032835034653544426
175, 0.00032816262682899833
176, 0.0003279870725236833
177, 0.0003278207441326231
178, 0.0003276791831012815
179, 0.0003275371855124831
