
  0%|                                                                                                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979251146316528
3, 0.1169482097029686
4, 0.09893610328435898
5, 0.07756032049655914
6, 0.05549614876508713
7, 0.038769595324993134
8, 0.027033716440200806
9, 0.019469670951366425
10, 0.015015197917819023
11, 0.012622582726180553
12, 0.011442038230597973
13, 0.010876133106648922
14, 0.010551231913268566
15, 0.010257871821522713
16, 0.009892589412629604
17, 0.009423389099538326
18, 0.008859739638864994
19, 0.00823107361793518
20, 0.00757087767124176
21, 0.00691286800429225
22, 0.0062874904833734035
23, 0.005722144152969122
24, 0.005231269635260105
25, 0.004819389432668686
26, 0.004483863711357117
27, 0.004216277506202459
28, 0.004004353191703558
29, 0.0038336757570505142
30, 0.003688595723360777
31, 0.003556151408702135
32, 0.003426317824050784
33, 0.0032917852513492107
34, 0.0031488812528550625
35, 0.002997047733515501
36, 0.002837827429175377
37, 0.0026740203611552715
38, 0.0025094200391322374
39, 0.0023484525736421347
40, 0.0021945859771221876
41, 0.0020512037444859743
42, 0.0019201611867174506
43, 0.0018026334000751376
44, 0.0016986433183774352
45, 0.0016072099097073078
46, 0.0015270396834239364
47, 0.0014561207499355078
48, 0.0013926121173426509
49, 0.0013346141204237938
50, 0.0012805531732738018
51, 0.0012294385815039277
52, 0.001180616789497435
53, 0.0011339408811181784
54, 0.0010893498547375202
55, 0.0010469149565324187
56, 0.0010069258278235793
57, 0.0009695844491943717
58, 0.0009349038591608405
59, 0.0009028089116327465
60, 0.000873034237883985
61, 0.0008452347829006612
62, 0.0008191947708837688
63, 0.0007946072146296501
64, 0.000771235441789031
65, 0.0007488690316677094
66, 0.0007273751543834805
67, 0.000706771039403975
68, 0.0006870281649753451
69, 0.0006682308157905936
70, 0.0006505035562440753
71, 0.0006337962695397437
72, 0.0006182119250297546
73, 0.0006036479026079178
74, 0.0005901171243749559
75, 0.0005774745950475335
76, 0.0005656529683619738
77, 0.0005545712192542851
78, 0.0005440634558908641
79, 0.0005341478972695768
80, 0.0005246546934358776
81, 0.0005156085244379938
82, 0.0005069320322945714
83, 0.0004986318526789546
84, 0.0004906858084723353
85, 0.00048309745034202933
86, 0.0004758417489938438
87, 0.0004689078778028488
88, 0.00046228253631852567
89, 0.00045594930998049676
90, 0.0004498732159845531
91, 0.0004440327174961567
92, 0.000438436574768275
93, 0.00043307169107720256
94, 0.00042790244333446026
95, 0.00042290508281439543
96, 0.0004180974792689085
97, 0.0004134305054321885
98, 0.00040891970274969935
99, 0.0004045500827487558
100, 0.0004003100038971752
101, 0.00039619856397621334
102, 0.00039221459883265197
103, 0.0003883365716319531
104, 0.0003845741448458284
105, 0.0003809371846728027
106, 0.0003773838689085096
107, 0.00037395927938632667
108, 0.0003706144343595952
109, 0.00036738673225045204
110, 0.0003642451483756304
111, 0.0003611879365053028
112, 0.0003582016215659678
113, 0.00035528017906472087
114, 0.00035243784077465534
115, 0.00034965667873620987
116, 0.00034695499925874174
117, 0.00034430791856721044
118, 0.00034171424340456724
119, 0.0003391922218725085
120, 0.0003367298631928861
121, 0.00033431616611778736
122, 0.0003319742972962558
123, 0.0003296703507658094
124, 0.0003274209739174694
125, 0.00032522721448913217
126, 0.00032307064975611866
127, 0.0003209579735994339
128, 0.00031890050740912557
129, 0.000316873483825475
130, 0.00031489599496126175
131, 0.0003129555261693895
132, 0.0003110482939518988
133, 0.00030918780248612165
134, 0.0003073576954193413
135, 0.0003055644629057497
136, 0.0003038123541045934
137, 0.00030208576936274767
138, 0.00030040170531719923
139, 0.0002987537591252476
140, 0.0002971271169371903
141, 0.0002955353120341897
142, 0.0002939770929515362
143, 0.0002924499858636409
144, 0.0002909556496888399
145, 0.0002894822391681373
146, 0.00028803618624806404
147, 0.000286626978777349
148, 0.0002852444304153323
149, 0.0002838755608536303
150, 0.00028254883363842964
151, 0.0002812300226651132
152, 0.000279945379588753
153, 0.00027868669712916017
154, 0.0002774490276351571
155, 0.00027623758069239557
156, 0.00027504193712957203
157, 0.00027386407600715756
158, 0.0002727260289248079
159, 0.0002715956652536988
160, 0.0002704850339796394
161, 0.0002694063587114215
162, 0.0002683351922314614
163, 0.00026728748343884945
164, 0.00026626483304426074
165, 0.0002652628463692963
166, 0.0002642733743414283
167, 0.0002633023832459003
168, 0.0002623521722853184
169, 0.00026141811395063996
170, 0.00026050524320453405
171, 0.0002596036356408149
172, 0.0002587253402452916
173, 0.00025785749312490225
174, 0.00025700629339553416
175, 0.00025618282961659133
176, 0.0002553583472035825
177, 0.0002545596507843584
178, 0.0002537738182581961
179, 0.0002530045749153942
