
  0%|                                                                                                                                                                                                                                                                                                            | 0/1 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979227304458618
3, 0.11694815009832382
4, 0.09893609583377838
5, 0.0775601863861084
6, 0.05549614131450653
7, 0.038769207894802094
8, 0.02703242003917694
9, 0.019467636942863464
10, 0.015012828633189201
11, 0.012620771303772926
12, 0.011441460810601711
13, 0.010877336375415325
14, 0.010554179549217224
15, 0.010262537747621536
16, 0.009898191317915916
17, 0.00942919310182333
18, 0.008866067975759506
19, 0.008236316964030266
20, 0.007575651165097952
21, 0.006916251964867115
22, 0.006290607154369354
23, 0.005725361406803131
24, 0.005235244520008564
25, 0.004824629053473473
26, 0.004491111263632774
27, 0.004226327873766422
28, 0.004017322324216366
29, 0.0038487582933157682
30, 0.0037056009750813246
31, 0.003574470756575465
32, 0.0034450474195182323
33, 0.0033097309060394764
34, 0.0031653689220547676
35, 0.003011327236890793
36, 0.0028492026031017303
37, 0.0026825028471648693
38, 0.002515236148610711
39, 0.002351704752072692
40, 0.0021959668956696987
41, 0.002051270566880703
42, 0.0019197461660951376
43, 0.001802107086405158
44, 0.0016985675320029259
45, 0.0016079125925898552
46, 0.0015284777618944645
47, 0.001458320184610784
48, 0.0013951783766970038
49, 0.0013371948152780533
50, 0.0012828512117266655
51, 0.0012311188038438559
52, 0.00118146778549999
53, 0.0011338613694533706
54, 0.0010883586946874857
55, 0.0010451407870277762
56, 0.0010045025264844298
57, 0.0009667910635471344
58, 0.0009317919611930847
59, 0.0008994364179670811
60, 0.0008693253039382398
61, 0.0008411547169089317
62, 0.0008145986939780414
63, 0.0007893251022323966
64, 0.0007651344640180469
65, 0.0007418374298140407
66, 0.0007194100762717426
67, 0.0006979015888646245
68, 0.0006773755303584039
69, 0.0006580117042176425
70, 0.0006398212281055748
71, 0.0006228724960237741
72, 0.0006071475800126791
73, 0.0005925511941313744
74, 0.0005790102295577526
75, 0.0005663624033331871
76, 0.0005544750019907951
77, 0.0005432720645330846
78, 0.0005325997481122613
79, 0.0005224201013334095
80, 0.000512647966388613
81, 0.0005033013294450939
82, 0.0004943410749547184
83, 0.00048576592234894633
84, 0.00047758297296240926
85, 0.0004697775875683874
86, 0.0004623303539119661
87, 0.00045521132415160537
88, 0.00044836330926045775
89, 0.00044183628051541746
90, 0.00043556297896429896
91, 0.0004295349062886089
92, 0.0004237320681568235
93, 0.000418120704125613
94, 0.0004126901912968606
95, 0.0004074400058016181
96, 0.0004023333021905273
97, 0.0003973824204877019
98, 0.00039255968295037746
99, 0.000387892680009827
100, 0.0003833566443063319
101, 0.000378951255697757
102, 0.00037469793460331857
103, 0.00037056763540022075
104, 0.0003665696713142097
105, 0.0003626886464189738
106, 0.00035889874561689794
107, 0.0003552052367012948
108, 0.0003516029682941735
109, 0.0003480697050690651
110, 0.00034461612813174725
111, 0.0003412451478652656
112, 0.0003379459376446903
113, 0.0003347220772411674
114, 0.0003315681533422321
115, 0.0003284801496192813
116, 0.0003254777693655342
117, 0.0003225280961487442
118, 0.0003196481557097286
119, 0.0003168234252370894
120, 0.0003140386543236673
121, 0.0003113224811386317
122, 0.00030865223379805684
123, 0.0003060204326175153
124, 0.0003034468973055482
125, 0.0003009125357493758
126, 0.0002984443854074925
127, 0.00029601360438391566
128, 0.0002936313394457102
129, 0.00029129176982678473
130, 0.0002889963216148317
131, 0.0002867341972887516
132, 0.00028450763784348965
133, 0.0002823271497618407
134, 0.00028017544536851346
135, 0.0002780724607873708
136, 0.0002759967464953661
137, 0.000273965037195012
138, 0.00027195364236831665
139, 0.00026998191606253386
140, 0.00026804517256096005
141, 0.0002661431790329516
142, 0.0002642707549966872
143, 0.00026242280728183687
144, 0.00026062282267957926
145, 0.0002588318020571023
146, 0.0002570795186329633
147, 0.00025535281747579575
148, 0.00025365559849888086
149, 0.00025197770446538925
150, 0.0002503308351151645
151, 0.0002487051533535123
152, 0.0002470947802066803
153, 0.0002455132198520005
154, 0.00024395130458287895
155, 0.00024240685161203146
156, 0.00024088332429528236
157, 0.0002393657196080312
158, 0.00023788613907527179
159, 0.00023640091239940375
160, 0.00023493540356867015
161, 0.00023348179820459336
162, 0.00023204278841149062
163, 0.00023062326363287866
164, 0.00022920062474440783
165, 0.00022779630671720952
166, 0.0002263924543512985
167, 0.000225008450797759
168, 0.00022362114395946264
169, 0.00022224985877983272
170, 0.00022089520643930882
171, 0.00021955391275696456
172, 0.00021824290161021054
173, 0.00021693592134397477
174, 0.0002156493574148044
175, 0.00021437536634039134
176, 0.0002131179498974234
177, 0.00021186258527450264
178, 0.00021063191525172442
179, 0.00020940465037710965
