
  0%|                                                                                                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979242205619812
3, 0.11694824695587158
4, 0.09893619269132614
5, 0.07756030559539795
6, 0.055496133863925934
7, 0.03877006843686104
8, 0.027035441249608994
9, 0.019472818821668625
10, 0.0150185851380229
11, 0.012625306844711304
12, 0.011442887596786022
13, 0.010874485597014427
14, 0.010546771809458733
15, 0.010251594707369804
16, 0.009884340688586235
17, 0.009414687752723694
18, 0.00885164737701416
19, 0.008223949931561947
20, 0.007564683444797993
21, 0.006907423958182335
22, 0.006282833404839039
23, 0.005717557854950428
24, 0.005225504748523235
25, 0.0048120226711034775
26, 0.0044737039133906364
27, 0.004202645272016525
28, 0.0039871628396213055
29, 0.003812883049249649
30, 0.00366505840793252
31, 0.0035308708902448416
32, 0.0034005288034677505
33, 0.0032667096238583326
34, 0.003125843359157443
35, 0.002977138850837946
36, 0.0028215330094099045
37, 0.002661818638443947
38, 0.0025013748090714216
39, 0.002343767788261175
40, 0.002192864427343011
41, 0.0020514195784926414
42, 0.00192156876437366
43, 0.0018043568124994636
44, 0.0016999226063489914
45, 0.0016077155014500022
46, 0.0015266233822330832
47, 0.001454786746762693
48, 0.001390675432048738
49, 0.001332427142187953
50, 0.001278688432648778
51, 0.0012283744290471077
52, 0.001180662657134235
53, 0.0011352257570251822
54, 0.001091845566406846
55, 0.0010505975224077702
56, 0.0010116503108292818
57, 0.000975055736489594
58, 0.000940968282520771
59, 0.000909305817913264
60, 0.000879958737641573
61, 0.0008526899619027972
62, 0.000827216892503202
63, 0.0008034405764192343
64, 0.0007810003007762134
65, 0.0007597649237141013
66, 0.0007394893327727914
67, 0.000720126205123961
68, 0.0007016205927357078
69, 0.0006839590496383607
70, 0.0006670972798019648
71, 0.0006511466344818473
72, 0.0006360895931720734
73, 0.0006219253991730511
74, 0.0006086253561079502
75, 0.0005961665883660316
76, 0.0005845190607942641
77, 0.0005736089078709483
78, 0.0005633666878566146
79, 0.000553723075427115
80, 0.0005446275463327765
81, 0.0005359678762033582
82, 0.0005277562304399908
83, 0.0005199210718274117
84, 0.0005124254967086017
85, 0.0005052845226600766
86, 0.0004984373808838427
87, 0.0004919060738757253
88, 0.0004856628365814686
89, 0.00047968822764232755
90, 0.0004739819560199976
91, 0.0004685125022660941
92, 0.0004632902273442596
93, 0.0004582763649523258
94, 0.0004534888721536845
95, 0.0004488901176955551
96, 0.0004444637743290514
97, 0.0004402300692163408
98, 0.00043613495654426515
99, 0.00043221734813414514
100, 0.00042842875700443983
101, 0.0004247849283274263
102, 0.00042127803317271173
103, 0.0004179038223810494
104, 0.00041462559602223337
105, 0.0004114647745154798
106, 0.00040840948349796236
107, 0.00040545890806242824
108, 0.0004026114474982023
109, 0.0003998382017016411
110, 0.0003971609694417566
111, 0.00039458874380216
112, 0.0003920732415281236
113, 0.000389652734156698
114, 0.00038730649976059794
115, 0.0003850477223750204
116, 0.0003828592016361654
117, 0.00038071972085162997
118, 0.00037868088111281395
119, 0.0003766772279050201
120, 0.00037474511191248894
121, 0.00037287536542862654
122, 0.0003710572491399944
123, 0.0003692992904689163
124, 0.00036760896909981966
125, 0.00036595790879800916
126, 0.00036435661604627967
127, 0.00036282101063989103
128, 0.00036133156390860677
129, 0.00035986147122457623
130, 0.0003584738587960601
131, 0.0003571067936718464
132, 0.0003557883610483259
133, 0.00035450662835501134
134, 0.0003532820846885443
135, 0.00035208783810958266
136, 0.00035091707832179964
137, 0.0003498148580547422
138, 0.00034872148535214365
139, 0.00034768375917337835
140, 0.00034667394356802106
141, 0.0003457041457295418
142, 0.000344761268934235
143, 0.0003438445273786783
144, 0.00034296451485715806
145, 0.00034211919410154223
146, 0.00034130847780033946
147, 0.0003405181341804564
148, 0.00033975436235778034
149, 0.0003390289784874767
150, 0.0003383340663276613
151, 0.00033765481202863157
152, 0.0003370095510035753
153, 0.00033638736931607127
154, 0.0003357886744197458
155, 0.000335221498971805
156, 0.00033467996399849653
157, 0.00033415466896258295
158, 0.00033365629496984184
159, 0.0003331729385536164
160, 0.00033272424479946494
161, 0.00033228611573576927
162, 0.0003318755771033466
163, 0.00033147563226521015
164, 0.0003311025211587548
165, 0.00033074754173867404
166, 0.00033041491406038404
167, 0.000330091395881027
168, 0.0003297979710623622
169, 0.00032951170578598976
170, 0.0003292563487775624
171, 0.0003289992455393076
172, 0.0003287701401859522
173, 0.00032855974859558046
174, 0.00032835532329045236
175, 0.00032816670136526227
176, 0.0003279859374742955
177, 0.00032783043570816517
178, 0.00032768453820608556
179, 0.0003275430644862354
