
  0%|                                                                                                                       | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979237735271454
3, 0.1169481873512268
4, 0.09893608093261719
5, 0.07756028324365616
6, 0.05549606308341026
7, 0.03877311199903488
8, 0.027045538648962975
9, 0.019489793106913567
10, 0.01503821276128292
11, 0.012640601024031639
12, 0.011447720229625702
13, 0.010865177027881145
14, 0.010523705743253231
15, 0.010215573012828827
16, 0.009841455146670341
17, 0.009367050603032112
18, 0.008805221877992153
19, 0.008180983364582062
20, 0.007529693655669689
21, 0.006880275905132294
22, 0.006261847447603941
23, 0.005697054322808981
24, 0.005200957879424095
25, 0.00477798655629158
26, 0.004425401799380779
27, 0.004136787727475166
28, 0.003902099560946226
29, 0.0037089369725435972
30, 0.00354522792622447
31, 0.0034007015638053417
32, 0.003265917766839266
33, 0.0031344909220933914
34, 0.0030030044727027416
35, 0.0028688344173133373
36, 0.0027320701628923416
37, 0.0025934292934834957
38, 0.0024547851644456387
39, 0.002318199258297682
40, 0.0021858876571059227
41, 0.002059826161712408
42, 0.0019417023286223412
43, 0.0018322779797017574
44, 0.0017320717452093959
45, 0.0016413278644904494
46, 0.0015595080330967903
47, 0.0014860264491289854
48, 0.0014202548190951347
49, 0.00136121257673949
50, 0.001307937316596508
51, 0.0012596675660461187
52, 0.001215602969750762
53, 0.0011752425925806165
54, 0.00113789108581841
55, 0.0011033699847757816
56, 0.001071276841685176
57, 0.0010414111893624067
58, 0.001013541012071073
59, 0.0009876666590571404
60, 0.0009635612368583679
61, 0.0009412418003194034
62, 0.0009204697562381625
63, 0.0009013158269226551
64, 0.0008835868793539703
65, 0.0008672500844113529
66, 0.0008522000862285495
67, 0.0008383062668144703
68, 0.0008255830034613609
69, 0.0008138542762026191
70, 0.0008030871395021677
71, 0.0007932187872938812
72, 0.0007841404294595122
73, 0.0007758350111544132
74, 0.0007682376308366656
75, 0.0007612888584844768
76, 0.0007549086003564298
77, 0.000749114144127816
78, 0.0007438320899382234
79, 0.0007390519022010267
80, 0.000734727131202817
81, 0.0007308116182684898
82, 0.0007273388328030705
83, 0.0007242184947244823
84, 0.0007214311044663191
85, 0.0007189753232523799
86, 0.0007168356096372008
87, 0.0007149437442421913
88, 0.00071331876097247
89, 0.0007119622896425426
90, 0.0007108375430107117
91, 0.0007098745554685593
92, 0.0007091129082255065
93, 0.0007084759417921305
94, 0.0007079976494424045
95, 0.0007076598703861237
96, 0.0007074152817949653
97, 0.0007072613807395101
98, 0.0007071904838085175
99, 0.0007071495056152344
0 2.419102907180786 0.05 7.640501022338867
1 2.25905179977417 0.05 6.662934303283691
2 2.091575860977173 0.05 5.711634635925293
3 1.8937970399856567 0.05 4.682523250579834
4 1.6140974760055542 0.05 3.401516914367676
5 1.236233115196228 0.05 1.9953259229660034
6 0.8045555353164673 0.05 0.8451332449913025
7 0.5749102830886841 0.05 0.43153220415115356
8 0.47208818793296814 0.05 0.29097747802734375
9 0.3923109769821167 0.05 0.20094354450702667

 10%|███████████                                                                                                    | 1/10 [00:34<05:07, 34.12s/it]
0, 0.1123598963022232
1, 0.1123598963022232
2, 0.1047876626253128
3, 0.09046940505504608
4, 0.0712452232837677
5, 0.05020030960440636
6, 0.03146947920322418
7, 0.020330237224698067
8, 0.014868433587253094
9, 0.012927601113915443
10, 0.012790866196155548
11, 0.013342337682843208
12, 0.013981650583446026
13, 0.014439241960644722
14, 0.014627397060394287
15, 0.014555856585502625
16, 0.014270592480897903
17, 0.013828638009727001
18, 0.013284670189023018
19, 0.012679420411586761
20, 0.012042395770549774
21, 0.011394328437745571
22, 0.010749375447630882
23, 0.010116439312696457
24, 0.009504471905529499
25, 0.00891946628689766
26, 0.00836850143969059
27, 0.007856827229261398
28, 0.007387921214103699
29, 0.006962805520743132
30, 0.006581719033420086
31, 0.0062421406619250774
32, 0.0059390803799033165
33, 0.005667866673320532
34, 0.00542344618588686
35, 0.005200603045523167
36, 0.004995062947273254
37, 0.00480351597070694
38, 0.004623738117516041
39, 0.004454452078789473
40, 0.004294912796467543
41, 0.004144264385104179
42, 0.0040022460743784904
43, 0.003868669271469116
44, 0.003743584267795086
45, 0.003626944264397025
46, 0.0035188139881938696
47, 0.003418766660615802
48, 0.0033264325466006994
49, 0.0032414235174655914
50, 0.003163520945236087
51, 0.0030920556746423244
52, 0.003026573685929179
53, 0.0029664146713912487
54, 0.0029111856129020452
55, 0.002860248787328601
56, 0.002813137834891677
57, 0.00276947021484375
58, 0.002728851279243827
59, 0.0026910859160125256
60, 0.002655878197401762
61, 0.002623046515509486
62, 0.002592414617538452
63, 0.002563844434916973
