
  0%|                                                                                                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979243695735931
3, 0.11694805324077606
4, 0.09893615543842316
5, 0.07756027579307556
6, 0.05549606680870056
7, 0.038769226521253586
8, 0.027032312005758286
9, 0.019467689096927643
10, 0.015012851916253567
11, 0.01262081041932106
12, 0.011441493406891823
13, 0.01087729912251234
14, 0.010554106906056404
15, 0.010262271389365196
16, 0.00989813357591629
17, 0.00942925363779068
18, 0.008865934796631336
19, 0.008236115798354149
20, 0.007575600873678923
21, 0.006916031241416931
22, 0.006290537770837545
23, 0.0057254983112216
24, 0.005234905984252691
25, 0.00482447724789381
26, 0.004490943625569344
27, 0.004226114135235548
28, 0.004017026163637638
29, 0.00384841812774539
30, 0.003705277806147933
31, 0.0035740183666348457
32, 0.0034445642959326506
33, 0.003309353021904826
34, 0.00316499057225883
35, 0.003011026419699192
36, 0.0028489897958934307
37, 0.002682353137061
38, 0.002515107160434127
39, 0.002351625356823206
40, 0.002195999026298523
41, 0.0020513245835900307
42, 0.0019197657238692045
43, 0.0018021654104813933
44, 0.0016985833644866943
45, 0.0016079042106866837
46, 0.0015284422552213073
47, 0.0014582767616957426
48, 0.0013951113214716315
49, 0.0013371463865041733
50, 0.0012828297913074493
51, 0.0012310752645134926
52, 0.0011814797762781382
53, 0.001133867772296071
54, 0.0010883589275181293
55, 0.0010451535927131772
56, 0.001004585879854858
57, 0.000966850551776588
58, 0.000931831425987184
59, 0.0008995097014121711
60, 0.0008693824056535959
61, 0.000841223169118166
62, 0.0008146846666932106
63, 0.0007894326699897647
64, 0.0007652521599084139
65, 0.0007419902249239385
66, 0.0007195756770670414
67, 0.0006980802863836288
68, 0.0006775948568247259
69, 0.0006582415080629289
70, 0.0006400370039045811
71, 0.0006230961880646646
72, 0.0006073671393096447
73, 0.0005927925230935216
74, 0.0005792315350845456
75, 0.0005665866192430258
76, 0.0005546981119550765
77, 0.0005434969207271934
78, 0.0005328417173586786
79, 0.0005226509529165924
80, 0.0005128969205543399
81, 0.0005035524372942746
82, 0.0004945917753502727
83, 0.00048603175673633814
84, 0.00047785945935174823
85, 0.0004700668796431273
86, 0.00046261027455329895
87, 0.0004554858896881342
88, 0.00044865853851661086
89, 0.00044212868670001626
90, 0.0004358530859462917
91, 0.00042984221363440156
92, 0.00042403797851875424
93, 0.00041843869257718325
94, 0.00041300823795609176
95, 0.0004077677149325609
96, 0.00040266732685267925
97, 0.00039771394222043455
98, 0.0003929101803805679
99, 0.00038824276998639107
100, 0.00038371756090782583
101, 0.00037932064151391387
102, 0.00037506106309592724
103, 0.00037093384889885783
104, 0.00036693899892270565
105, 0.0003630619903560728
106, 0.00035929196747019887
107, 0.0003556068695615977
108, 0.0003520030004438013
109, 0.0003484829212538898
110, 0.0003450417425483465
111, 0.0003416660474613309
112, 0.0003383818257134408
113, 0.0003351635532453656
114, 0.0003320164396427572
115, 0.00032893114257603884
116, 0.00032593251671642065
117, 0.0003230000438634306
118, 0.0003201216459274292
119, 0.00031729377224110067
120, 0.000314525532303378
121, 0.0003118123859167099
122, 0.0003091444377787411
123, 0.0003065189812332392
124, 0.0003039534785784781
125, 0.00030143579351715744
126, 0.0002989686036016792
127, 0.0002965503081213683
128, 0.00029416405595839024
129, 0.00029184308368712664
130, 0.0002895401557907462
131, 0.00028728897450491786
132, 0.000285072106635198
133, 0.0002828945289365947
134, 0.0002807524870149791
135, 0.00027865153970196843
136, 0.00027658219914883375
137, 0.000274550897302106
138, 0.0002725479134824127
139, 0.00027058518026024103
140, 0.00026864802930504084
141, 0.0002667526714503765
142, 0.00026488694129511714
143, 0.00026305130450055003
144, 0.00026124948635697365
145, 0.00025947572430595756
146, 0.000257725827395916
147, 0.0002560060820542276
148, 0.00025430493406020105
149, 0.0002526401658542454
150, 0.000250993762165308
151, 0.00024937951820902526
152, 0.0002477803500369191
153, 0.0002462009433656931
154, 0.0002446493599563837
155, 0.00024311004381161183
156, 0.0002415843482594937
157, 0.00024007770116440952
158, 0.00023860236979089677
159, 0.00023713440168648958
160, 0.00023567075550090522
161, 0.00023423279344569892
162, 0.00023280014283955097
163, 0.0002313900040462613
164, 0.00022997712949290872
165, 0.00022859206364955753
166, 0.00022720452398061752
167, 0.00022581618395633996
168, 0.00022445074864663184
169, 0.00022309040650725365
170, 0.00022173847537487745
171, 0.00022040905605535954
172, 0.0002190932718804106
173, 0.00021779557573609054
174, 0.00021651035058312118
175, 0.00021525390911847353
176, 0.0002140085562132299
177, 0.0002127598854713142
178, 0.00021153525449335575
179, 0.00021031833603046834
