
  0%|                                                                                                                       | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979237735271454
3, 0.11694791167974472
4, 0.09893611073493958
5, 0.07756029069423676
6, 0.05549616739153862
7, 0.03877193108201027
8, 0.02704136073589325
9, 0.019482750445604324
10, 0.015029850415885448
11, 0.012634187005460262
12, 0.011445663869380951
13, 0.010869006626307964
14, 0.010533355176448822
15, 0.010230309329926968
16, 0.009859228506684303
17, 0.00938669964671135
18, 0.008824344724416733
19, 0.008198738098144531
20, 0.0075436607003211975
21, 0.006890985649079084
22, 0.00626991456374526
23, 0.005704846233129501
24, 0.005210226401686668
25, 0.004790365695953369
26, 0.004443143494427204
27, 0.004161702003329992
28, 0.003934590145945549
29, 0.0037490450777113438
30, 0.003591955406591296
31, 0.0034515797160565853
32, 0.0033188925590366125
33, 0.0031870179809629917
34, 0.0030521329026669264
35, 0.0029125288128852844
36, 0.0027685491368174553
37, 0.0026215799152851105
38, 0.0024739576037973166
39, 0.002328492235392332
40, 0.0021880771964788437
41, 0.0020549320615828037
42, 0.001930944505147636
43, 0.001817141193896532
44, 0.0017139865085482597
45, 0.0016213525086641312
46, 0.0015386277809739113
47, 0.0014649517834186554
48, 0.0013992446474730968
49, 0.0013401032192632556
50, 0.0012866307515650988
51, 0.0012376564554870129
52, 0.0011923869606107473
53, 0.0011502953711897135
54, 0.0011107996106147766
55, 0.0010736329713836312
56, 0.0010387318907305598
57, 0.0010058762272819877
58, 0.0009750396711751819
59, 0.0009460888686589897
60, 0.0009191557765007019
61, 0.0008941055275499821
62, 0.0008708242094144225
63, 0.0008492078632116318
64, 0.0008291394915431738
65, 0.0008105795714072883
66, 0.0007932858425192535
67, 0.0007771851378493011
68, 0.0007621324621140957
69, 0.0007481106440536678
70, 0.0007349299266934395
71, 0.0007225782028399408
72, 0.0007109755533747375
73, 0.000700055796187371
74, 0.0006898008286952972
75, 0.0006801369599997997
76, 0.0006710918387398124
77, 0.0006625739624723792
78, 0.0006545642390847206
79, 0.0006470503285527229
80, 0.000640055222902447
81, 0.0006334955687634647
82, 0.0006273667677305639
83, 0.00062160799279809
84, 0.0006162574281916022
85, 0.000611277821008116
86, 0.0006066543282940984
87, 0.0006022973684594035
88, 0.0005982801085337996
89, 0.0005945352604612708
90, 0.0005910680047236383
91, 0.0005878470838069916
92, 0.0005848734872415662
93, 0.0005821239901706576
94, 0.0005795631441287696
95, 0.00057724688667804
96, 0.0005750720738433301
97, 0.000573110650293529
98, 0.0005712900892831385
99, 0.0005696377484127879
100, 0.0005681639304384589
101, 0.0005668140947818756
102, 0.0005655800923705101
103, 0.0005645188502967358
104, 0.0005635336274281144
105, 0.0005626610945910215
106, 0.0005619160365313292
107, 0.000561253575142473
108, 0.0005606901249848306
109, 0.000560199492610991
110, 0.0005597929703071713
111, 0.0005594571121037006
112, 0.000559177715331316
113, 0.0005589688662439585
114, 0.0005587922059930861
115, 0.000558670493774116
116, 0.0005585894687101245
117, 0.0005585385370068252
118, 0.0005585058825090528
119, 0.000558492902200669
0 2.4244415760040283 0.05 7.663714408874512
1 2.266749858856201 0.05 6.6992034912109375
2 2.1012754440307617 0.05 5.756810188293457
3 1.9045584201812744 0.05 4.729383945465088
4 1.62342369556427 0.05 3.4362101554870605
5 1.2376632690429688 0.05 1.997197151184082
6 0.8025919198989868 0.05 0.8398572206497192
7 0.5767120122909546 0.05 0.4336445927619934
8 0.47419947385787964 0.05 0.2931825518608093
9 0.3928881883621216 0.05 0.2012583464384079

 10%|███████████                                                                                                    | 1/10 [00:40<06:05, 40.62s/it]
0, 0.1123598963022232
1, 0.1123598963022232
2, 0.10478778928518295
3, 0.09046924114227295
4, 0.07124536484479904
5, 0.0502002015709877
6, 0.03146926313638687
7, 0.02032950520515442
8, 0.014867119491100311
9, 0.012927515432238579
10, 0.012794390320777893
11, 0.01335114985704422
12, 0.013996874913573265
13, 0.014460201375186443
14, 0.014653928577899933
15, 0.01458650641143322
16, 0.014303356409072876
17, 0.01386262010782957
18, 0.013318095356225967
19, 0.012711875140666962
20, 0.0120729124173522
21, 0.011422164738178253
22, 0.010773192159831524
23, 0.010136093944311142
24, 0.009519239887595177
25, 0.008929312229156494
26, 0.008373692631721497
27, 0.007857758551836014
28, 0.007385953329503536
29, 0.006959008984267712
30, 0.006577257066965103
31, 0.0062377918511629105
32, 0.005935230758041143
33, 0.005664600990712643
34, 0.005420173518359661
35, 0.0051964628510177135
36, 0.004988915752619505
37, 0.00479424512013793
38, 0.004610524512827396
39, 0.004436617251485586
40, 0.00427172239869833
41, 0.004115336574614048
42, 0.003967324271798134
