2024-04-25 13:45:33,957 INFO    StreamThr :3278338 [internal.py:wandb_internal():86] W&B internal server running at pid: 3278338, started at: 2024-04-25 13:45:33.956645
2024-04-25 13:45:33,960 DEBUG   HandlerThread:3278338 [handler.py:handle_request():144] handle_request: status
2024-04-25 13:45:33,963 INFO    WriterThread:3278338 [datastore.py:open_for_write():85] open: /home/icl2/khlee/InstaFlow/wandb/run-20240425_134533-obzminn7/run-obzminn7.wandb
2024-04-25 13:45:33,964 DEBUG   SenderThread:3278338 [sender.py:send():369] send: header
2024-04-25 13:45:33,964 DEBUG   SenderThread:3278338 [sender.py:send():369] send: run
2024-04-25 13:45:34,533 DEBUG   HandlerThread:3278338 [handler.py:handle_request():144] handle_request: check_version
2024-04-25 13:45:34,539 INFO    SenderThread:3278338 [dir_watcher.py:__init__():211] watching files in: /home/icl2/khlee/InstaFlow/wandb/run-20240425_134533-obzminn7/files
2024-04-25 13:45:34,539 INFO    SenderThread:3278338 [sender.py:_start_run_threads():1100] run started: obzminn7 with start time 1714020333.954469
2024-04-25 13:45:34,539 DEBUG   SenderThread:3278338 [sender.py:send_request():396] send_request: summary_record
2024-04-25 13:45:34,539 INFO    SenderThread:3278338 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2024-04-25 13:45:34,540 DEBUG   SenderThread:3278338 [sender.py:send_request():396] send_request: check_version
2024-04-25 13:45:34,615 DEBUG   HandlerThread:3278338 [handler.py:handle_request():144] handle_request: run_start
2024-04-25 13:45:34,651 DEBUG   HandlerThread:3278338 [system_info.py:__init__():31] System info init
2024-04-25 13:45:34,651 DEBUG   HandlerThread:3278338 [system_info.py:__init__():46] System info init done
2024-04-25 13:45:34,651 INFO    HandlerThread:3278338 [system_monitor.py:start():181] Starting system monitor
2024-04-25 13:45:34,652 INFO    SystemMonitor:3278338 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-04-25 13:45:34,653 INFO    HandlerThread:3278338 [system_monitor.py:probe():201] Collecting system info
2024-04-25 13:45:34,654 INFO    SystemMonitor:3278338 [interfaces.py:start():190] Started cpu monitoring
2024-04-25 13:45:34,656 INFO    SystemMonitor:3278338 [interfaces.py:start():190] Started disk monitoring
2024-04-25 13:45:34,659 INFO    SystemMonitor:3278338 [interfaces.py:start():190] Started gpu monitoring
2024-04-25 13:45:34,663 INFO    SystemMonitor:3278338 [interfaces.py:start():190] Started memory monitoring
2024-04-25 13:45:34,665 INFO    SystemMonitor:3278338 [interfaces.py:start():190] Started network monitoring
2024-04-25 13:45:34,749 DEBUG   HandlerThread:3278338 [system_info.py:probe():195] Probing system
2024-04-25 13:45:34,752 DEBUG   HandlerThread:3278338 [system_info.py:_probe_git():180] Probing git
2024-04-25 13:45:34,760 DEBUG   HandlerThread:3278338 [system_info.py:_probe_git():188] Probing git done
2024-04-25 13:45:34,760 DEBUG   HandlerThread:3278338 [system_info.py:probe():240] Probing system done
