
  0%|                                                                                                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979227304458618
3, 0.11694806814193726
4, 0.09893624484539032
5, 0.07756032049655914
6, 0.05549619719386101
7, 0.0387691929936409
8, 0.027032379060983658
9, 0.01946762576699257
10, 0.015012873336672783
11, 0.01262076199054718
12, 0.011441494338214397
13, 0.010877268388867378
14, 0.010554159060120583
15, 0.010262522846460342
16, 0.009898151271045208
17, 0.009429330006241798
18, 0.008866067044436932
19, 0.008236351422965527
20, 0.00757563766092062
21, 0.006916104815900326
22, 0.00629062345251441
23, 0.005725440569221973
24, 0.005235092714428902
25, 0.004824533127248287
26, 0.00449106702581048
27, 0.004226320888847113
28, 0.0040173339657485485
29, 0.0038488018326461315
30, 0.003705631708726287
31, 0.003574418369680643
32, 0.003444977104663849
33, 0.0033097779378294945
34, 0.003165407804772258
35, 0.003011332591995597
36, 0.0028491951525211334
37, 0.0026825470849871635
38, 0.0025152242742478848
39, 0.0023517138324677944
40, 0.002195981564000249
41, 0.0020512985065579414
42, 0.0019197467481717467
43, 0.001802121172659099
44, 0.0016985544934868813
45, 0.0016079056076705456
46, 0.0015284534310922027
47, 0.0014583130832761526
48, 0.0013951656874269247
49, 0.001337195048108697
50, 0.001282841432839632
51, 0.001231109257787466
52, 0.0011814789613708854
53, 0.0011338528711348772
54, 0.0010883521754294634
55, 0.0010451528942212462
56, 0.0010045220842584968
57, 0.0009668114362284541
58, 0.0009318055817857385
59, 0.0008994339732453227
60, 0.0008693081326782703
61, 0.0008411296876147389
62, 0.0008146053878590465
63, 0.0007893300498835742
64, 0.0007651369087398052
65, 0.0007418274180963635
66, 0.0007194022182375193
67, 0.0006979114841669798
68, 0.0006773867644369602
69, 0.000658027536701411
70, 0.0006398314144462347
71, 0.0006228750571608543
72, 0.000607145600952208
73, 0.0005925509030930698
74, 0.0005790074355900288
75, 0.0005663770716637373
76, 0.0005544776213355362
77, 0.0005432597827166319
78, 0.0005325900274328887
79, 0.0005224118358455598
80, 0.0005126462201587856
81, 0.0005033056950196624
82, 0.0004943374660797417
83, 0.0004857559106312692
84, 0.0004775748820975423
85, 0.00046977432793937624
86, 0.00046232735621742904
87, 0.0004552016034722328
88, 0.0004483632219489664
89, 0.0004418272874318063
90, 0.00043555512093007565
91, 0.0004295256803743541
92, 0.00042373460019007325
93, 0.00041811843402683735
94, 0.000412691937526688
95, 0.0004074361058883369
96, 0.00040232669562101364
97, 0.00039737834595143795
98, 0.0003925591881852597
99, 0.0003878846182487905
100, 0.00038335792487487197
101, 0.00037894549313932657
102, 0.0003746968577615917
103, 0.0003705636481754482
104, 0.0003665665863081813
105, 0.000362685153959319
106, 0.0003588974359445274
107, 0.00035521163954399526
108, 0.0003516040451359004
109, 0.00034807363408617675
110, 0.00034461350878700614
111, 0.00034124491503462195
112, 0.0003379453846719116
113, 0.00033471634378656745
114, 0.00033156381687149405
115, 0.0003284887643530965
116, 0.00032548184390179813
117, 0.00032253729295916855
118, 0.0003196474281139672
119, 0.00031682319240644574
120, 0.0003140413318760693
121, 0.0003113281854894012
122, 0.00030864845030009747
123, 0.0003060239541810006
124, 0.0003034482942894101
125, 0.0003009213542100042
126, 0.0002984486345667392
127, 0.0002960205893032253
128, 0.0002936310484074056
129, 0.00029129625181667507
130, 0.00028900321922264993
131, 0.0002867360890377313
132, 0.0002845080744009465
133, 0.00028232886688783765
134, 0.00028018507873639464
135, 0.0002780773211270571
136, 0.0002759953495115042
137, 0.0002739657065831125
138, 0.00027195835718885064
139, 0.0002699830802157521
140, 0.0002680464822333306
141, 0.00026614603120833635
142, 0.00026426935801282525
143, 0.0002624252228997648
144, 0.0002606205816846341
145, 0.000258832675172016
146, 0.0002570811193436384
147, 0.0002553609083406627
148, 0.00025365257170051336
149, 0.00025198335060849786
150, 0.00025032972916960716
151, 0.00024870462948456407
152, 0.00024709876743145287
153, 0.0002455124631524086
154, 0.00024395238142460585
155, 0.00024240638595074415
156, 0.00024088459031190723
157, 0.00023936686920933425
158, 0.00023788253020029515
159, 0.0002363973471801728
160, 0.00023493581102229655
161, 0.00023348318063654006
162, 0.00023204649914987385
163, 0.00023061616229824722
164, 0.0002292009157827124
165, 0.00022779199935030192
166, 0.00022639436065219343
167, 0.0002250053803436458
168, 0.00022362380695994943
169, 0.0002222475450253114
170, 0.00022088752302806824
171, 0.0002195477718487382
172, 0.00021823623683303595
173, 0.0002169296785723418
174, 0.0002156450500478968
175, 0.00021436839597299695
176, 0.00021310993179213256
177, 0.00021185725927352905
178, 0.00021062714222352952
179, 0.00020940648391842842
