
  0%|                                                                                                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979233264923096
3, 0.11694811284542084
4, 0.09893622249364853
5, 0.0775601789355278
6, 0.055496275424957275
7, 0.03876959905028343
8, 0.0270337276160717
9, 0.01946978084743023
10, 0.015015209093689919
11, 0.012622587382793427
12, 0.011442065238952637
13, 0.010876174084842205
14, 0.01055113971233368
15, 0.01025798637419939
16, 0.009892547503113747
17, 0.00942343007773161
18, 0.008859782479703426
19, 0.008231017738580704
20, 0.007570984773337841
21, 0.0069129811599850655
22, 0.006287607364356518
23, 0.005722159054130316
24, 0.005231224000453949
25, 0.004819329362362623
26, 0.0044837836176157
27, 0.004216263070702553
28, 0.004004368558526039
29, 0.0038337293080985546
30, 0.0036886255256831646
31, 0.003556185867637396
32, 0.0034263560082763433
33, 0.0032918122597038746
34, 0.0031488966196775436
35, 0.002997063798829913
36, 0.0028378418646752834
37, 0.0026740282773971558
38, 0.0025093965232372284
39, 0.0023484264966100454
40, 0.0021945983171463013
41, 0.0020512319169938564
42, 0.0019201601389795542
43, 0.0018026347970589995
44, 0.001698641455732286
45, 0.0016072168946266174
46, 0.0015270470175892115
47, 0.0014561157440766692
48, 0.0013926130486652255
49, 0.0013346232008188963
50, 0.0012805650476366282
51, 0.0012294277548789978
52, 0.0011806234251707792
53, 0.0011339600896462798
54, 0.0010893591679632664
55, 0.0010468988912180066
56, 0.0010069063864648342
57, 0.0009695907938294113
58, 0.0009349143947474658
59, 0.0009027976775541902
60, 0.0008730310364626348
61, 0.0008452331530861557
62, 0.0008192019304260612
63, 0.0007946069235913455
64, 0.0007712176302447915
65, 0.0007488620467483997
66, 0.0007273754454217851
67, 0.000706761609762907
68, 0.0006870211800560355
69, 0.0006682256935164332
70, 0.0006504898774437606
71, 0.000633788644336164
72, 0.0006181958597153425
73, 0.0006036519771441817
74, 0.0005901124095544219
75, 0.0005774628953076899
76, 0.00056563870748505
77, 0.0005545617314055562
78, 0.0005440706154331565
79, 0.0005341458600014448
80, 0.000524653063621372
81, 0.0005156119586899877
82, 0.0005069299368187785
83, 0.0004986291751265526
84, 0.0004906922113150358
85, 0.00048310868442058563
86, 0.0004758366849273443
87, 0.00046890421072021127
88, 0.00046228524297475815
89, 0.0004559415392577648
90, 0.000449867220595479
91, 0.0004440438933670521
92, 0.0004384395433589816
93, 0.00043306825682520866
94, 0.0004279033746570349
95, 0.00042290412238799036
96, 0.00041809416143223643
97, 0.0004134394694119692
98, 0.00040891903336159885
99, 0.00040455476846545935
100, 0.00040030840318650007
101, 0.0003961909096688032
102, 0.0003922163450624794
103, 0.00038833607686683536
104, 0.00038457318441942334
105, 0.0003809381742030382
106, 0.00037738177343271673
107, 0.0003739565145224333
108, 0.00037061781040392816
109, 0.0003673935425467789
110, 0.00036424267455004156
111, 0.00036119198193773627
112, 0.00035820232005789876
113, 0.0003552845155354589
114, 0.0003524429048411548
115, 0.00034966174280270934
116, 0.00034695735666900873
117, 0.00034431152744218707
118, 0.00034172003506682813
119, 0.0003391975478734821
120, 0.0003367346653249115
121, 0.0003343228599987924
122, 0.0003319740644656122
123, 0.0003296645591035485
124, 0.00032742362236604095
125, 0.0003252222668379545
126, 0.00032307577203027904
127, 0.00032096588984131813
128, 0.0003189071430824697
129, 0.000316876161377877
130, 0.00031489564571529627
131, 0.00031295607914216816
132, 0.00031104753725230694
133, 0.0003091904509346932
134, 0.00030735612381249666
135, 0.0003055688284803182
136, 0.0003038140421267599
137, 0.0003020906005986035
138, 0.00030040540150366724
139, 0.0002987444750033319
140, 0.00029712560353800654
141, 0.0002955388044938445
142, 0.0002939780824817717
143, 0.0002924495784100145
144, 0.0002909537579398602
145, 0.0002894800854846835
146, 0.00028803502209484577
147, 0.00028663367265835404
148, 0.0002852382604032755
149, 0.00028387573547661304
150, 0.0002825466508511454
151, 0.00028123855008743703
152, 0.00027994695119559765
153, 0.0002786862023640424
154, 0.00027745167608372867
155, 0.00027623839559964836
156, 0.0002750420244410634
157, 0.00027387120644561946
158, 0.00027272250736132264
159, 0.0002715960727073252
160, 0.00027048305491916835
161, 0.0002694052236620337
162, 0.00026833731681108475
163, 0.0002672942355275154
164, 0.00026626436738297343
165, 0.00026525359135121107
166, 0.0002642743056640029
167, 0.00026330564287491143
168, 0.00026234728284180164
169, 0.00026141805574297905
170, 0.00026050812448374927
171, 0.0002596064005047083
172, 0.0002587244671303779
173, 0.0002578598796389997
174, 0.0002570094948168844
175, 0.0002561752335168421
176, 0.00025535435997880995
177, 0.00025455973809584975
178, 0.00025377070414833724
