
  0%|                                                                                                                       | 0/10 [00:00<?, ?it/s]
0, 0.1364392638206482
1, 0.1364392638206482
2, 0.12979243695735931
3, 0.11694814264774323
4, 0.09893600642681122
5, 0.07756020128726959
6, 0.0554962083697319
7, 0.03879806771874428
8, 0.02712935581803322
9, 0.019633211195468903
10, 0.015203732065856457
11, 0.01277494803071022
12, 0.011503975838422775
13, 0.010817348025739193
14, 0.010367698967456818
15, 0.009970028884708881
16, 0.009539783000946045
17, 0.009050341323018074
18, 0.008509175851941109
19, 0.007937394082546234
20, 0.007361135445535183
21, 0.006801686715334654
22, 0.0062742820009589195
23, 0.005790171679109335
24, 0.005354428663849831
25, 0.004968937486410141
26, 0.0046328227035701275
27, 0.004343548323959112
28, 0.004097429104149342
29, 0.0038896440528333187
30, 0.003716723993420601
31, 0.003574238857254386
32, 0.0034588619600981474
33, 0.0033677644096314907
34, 0.0032969682943075895
35, 0.003244532970711589
36, 0.003207657253369689
37, 0.0031837057322263718
38, 0.0031700017862021923
39, 0.0031637782230973244
0 2.48256778717041 0.05 7.451706886291504
1 2.3167200088500977 0.05 6.489341735839844
2 2.1407291889190674 0.05 5.540856838226318
3 1.9260566234588623 0.05 4.4853010177612305
4 1.6242705583572388 0.05 3.189850091934204
5 1.2640365362167358 0.05 1.9318469762802124
6 0.888450562953949 0.05 0.9543772339820862
7 0.6221529245376587 0.05 0.4680021107196808
8 0.4895482361316681 0.05 0.28976404666900635
9 0.4032760262489319 0.05 0.19663387537002563
tuning, 0, 0.01019376888871193
tuning, 1, 0.008811913430690765
tuning, 2, 0.007779847364872694
tuning, 3, 0.00700704101473093
tuning, 4, 0.006390587892383337
tuning, 5, 0.005862833466380835
tuning, 6, 0.005391251295804977
tuning, 7, 0.004962315317243338
tuning, 8, 0.004571393132209778
tuning, 9, 0.004217539448291063
tuning, 10, 0.003901287680491805
tuning, 11, 0.003619164228439331
tuning, 12, 0.003366241231560707
tuning, 13, 0.003138117026537657
tuning, 14, 0.0029284455813467503
tuning, 15, 0.002737310715019703
tuning, 16, 0.002569375094026327
tuning, 17, 0.0024283339735120535
tuning, 18, 0.0023121158592402935
tuning, 19, 0.002213915577158332
tuning, 20, 0.0021262201480567455
tuning, 21, 0.002044632565230131
tuning, 22, 0.0019674780778586864
tuning, 23, 0.0018931985832750797
tuning, 24, 0.0018200119957327843
tuning, 25, 0.001747610978782177
tuning, 26, 0.0016766273183748126
tuning, 27, 0.0016093915328383446
tuning, 28, 0.0015463305171579123
tuning, 29, 0.0014883698895573616
tuning, 30, 0.0014346976531669497
tuning, 31, 0.0013853376731276512
tuning, 32, 0.001339982496574521
tuning, 33, 0.0012983991764485836
tuning, 34, 0.0012606745585799217
tuning, 35, 0.001224834704771638
tuning, 36, 0.0011895049829035997
tuning, 37, 0.0011540737468749285
tuning, 38, 0.00111866625957191
tuning, 39, 0.0010848528472706676
tuning, 40, 0.001053997315466404
tuning, 41, 0.0010277674300596118
tuning, 42, 0.001006266218610108
tuning, 43, 0.0009875434916466475
tuning, 44, 0.0009680212824605405
tuning, 45, 0.0009434008970856667
tuning, 46, 0.0009155183797702193
tuning, 47, 0.0008865089621394873
tuning, 48, 0.0008584557799622416
tuning, 49, 0.0008345674723386765
tuning, 50, 0.0008144534076564014
tuning, 51, 0.0007974074687808752
tuning, 52, 0.0007822437910363078
tuning, 53, 0.0007677897810935974
tuning, 54, 0.0007539392681792378
tuning, 55, 0.0007408574456349015
tuning, 56, 0.000728523067664355
tuning, 57, 0.0007177290390245616
tuning, 58, 0.0007078079506754875
tuning, 59, 0.0006987403612583876
tuning, 60, 0.0006903667817823589
tuning, 61, 0.0006820516427978873
tuning, 62, 0.0006729873130097985
tuning, 63, 0.0006631810101680458
tuning, 64, 0.0006522429175674915
tuning, 65, 0.0006404329906217754
tuning, 66, 0.0006284841219894588
tuning, 67, 0.0006167578394524753
tuning, 68, 0.0006053835386410356
tuning, 69, 0.0005946416640654206
tuning, 70, 0.0005844361148774624
tuning, 71, 0.0005751296412199736
tuning, 72, 0.0005665233475156128
tuning, 73, 0.0005583329475484788
tuning, 74, 0.000550402794033289
tuning, 75, 0.0005427151336334646
tuning, 76, 0.0005353029118850827
tuning, 77, 0.0005282920901663601
tuning, 78, 0.0005215087439864874
tuning, 79, 0.0005150309298187494
tuning, 80, 0.000508873607032001
tuning, 81, 0.000502787996083498
tuning, 82, 0.0004971391754224896
tuning, 83, 0.0004915656754747033
tuning, 84, 0.00048619828885421157
tuning, 85, 0.00048076530219987035
tuning, 86, 0.00047509101568721235
tuning, 87, 0.00046939076855778694
tuning, 88, 0.000463465868961066
tuning, 89, 0.0004576824139803648
tuning, 90, 0.00045170955127105117
tuning, 91, 0.0004458933253772557
tuning, 92, 0.00044062803499400616
tuning, 93, 0.0004350824165157974
tuning, 94, 0.00042991965892724693
tuning, 95, 0.00042455323273316026
tuning, 96, 0.00041948212310671806
tuning, 97, 0.000414225272834301
tuning, 98, 0.0004091692971996963
tuning, 99, 0.00040431320667266846
tuning, 100, 0.00039954594103619456
tuning, 101, 0.00039507029578089714
tuning, 102, 0.0003906351048499346
tuning, 103, 0.0003863080346491188
tuning, 104, 0.00038202456198632717
tuning, 105, 0.00037784999585710466
tuning, 106, 0.0003735508653335273
tuning, 107, 0.0003692240861710161
tuning, 108, 0.00036498066037893295
tuning, 109, 0.0003607789403758943
tuning, 110, 0.0003566120285540819
tuning, 111, 0.0003526692744344473
tuning, 112, 0.00034887855872511864
tuning, 113, 0.00034497398883104324
tuning, 114, 0.0003412861842662096
tuning, 115, 0.0003373573417775333
tuning, 116, 0.0003335855435580015
tuning, 117, 0.00032986124278977513
tuning, 118, 0.00032612954964861274
tuning, 119, 0.00032244715839624405
tuning, 120, 0.00031893060076981783
tuning, 121, 0.0003153877623844892
tuning, 122, 0.00031204824335873127
tuning, 123, 0.0003087033983319998
tuning, 124, 0.00030533852986991405
tuning, 125, 0.0003020967124029994
tuning, 126, 0.00029890506993979216
tuning, 127, 0.0002957500983029604
tuning, 128, 0.0002925508888438344
tuning, 129, 0.00028953092987649143
tuning, 130, 0.00028646408463828266
tuning, 131, 0.0002834434562828392
tuning, 132, 0.0002804005634970963
tuning, 133, 0.0002775474276859313
tuning, 134, 0.0002746797981671989
tuning, 135, 0.00027181481709703803
tuning, 136, 0.00026907987194135785
tuning, 137, 0.00026626879116520286
tuning, 138, 0.0002635771525092423
tuning, 139, 0.0002609915391076356
tuning, 140, 0.0002583875902928412
tuning, 141, 0.0002558181877247989
tuning, 142, 0.0002532077196519822
tuning, 143, 0.0002505564771126956
tuning, 144, 0.000248042109888047
tuning, 145, 0.0002455829526297748
tuning, 146, 0.00024317298084497452
tuning, 147, 0.000240810913965106
tuning, 148, 0.00023846390831749886
tuning, 149, 0.00023616063117515296
tuning, 150, 0.00023389006673824042
tuning, 151, 0.00023165861784946173
tuning, 152, 0.00022943058866076171
tuning, 153, 0.0002272141573484987
tuning, 154, 0.0002251029945909977
tuning, 155, 0.00022297741088550538
tuning, 156, 0.00022089874255470932
tuning, 157, 0.00021887646289542317
tuning, 158, 0.00021682008809875697
tuning, 159, 0.00021481879230123013
inversion time : 76.40084338188171

 10%|███████████                                                                                                    | 1/10 [01:17<11:40, 77.87s/it]
1, 0.1123598963022232
2, 0.10478778928518295
3, 0.09046930074691772
4, 0.07124505192041397
5, 0.05020025372505188
6, 0.03146945685148239
7, 0.020343907177448273
8, 0.014894943684339523
9, 0.012931900098919868
10, 0.012724854052066803
11, 0.01317045371979475
12, 0.013688112609088421
13, 0.014029177837073803
14, 0.01412192638963461
15, 0.013982748612761497
16, 0.013660913333296776
17, 0.0132105378434062
18, 0.012682514265179634
19, 0.012116889469325542
20, 0.011540677398443222
21, 0.01097366213798523
22, 0.010428879410028458
23, 0.009915020316839218
24, 0.009437477216124535
25, 0.008999714627861977
26, 0.008603578433394432
27, 0.008249204605817795
28, 0.007936406880617142
29, 0.007663970813155174
30, 0.007430285215377808
31, 0.0072332764975726604
32, 0.007070428691804409
33, 0.006939024664461613
34, 0.006836395710706711
35, 0.006759227719157934
36, 0.006704471539705992
37, 0.006668794900178909
38, 0.006648258771747351
39, 0.0066389283165335655
0 2.8507285118103027 0.05 7.882113933563232
1 2.68396258354187 0.05 6.986888885498047
2 2.5080337524414062 0.05 6.100953578948975
3 2.311532497406006 0.05 5.182400226593018
4 2.07430362701416 0.05 4.173261642456055
5 1.7522834539413452 0.05 2.978102207183838
6 1.3604954481124878 0.05 1.7952505350112915
7 0.9985893368721008 0.05 0.9671743512153625
8 0.8046001195907593 0.05 0.6279008984565735
9 0.6830040812492371 0.05 0.45245715975761414
tuning, 0, 0.046895869076251984
tuning, 1, 0.0423552505671978
tuning, 2, 0.03818874433636665
tuning, 3, 0.03443946689367294
tuning, 4, 0.031139111146330833
tuning, 5, 0.028284844011068344
tuning, 6, 0.025843121111392975
tuning, 7, 0.023756343871355057
tuning, 8, 0.021962856873869896
tuning, 9, 0.02039419300854206
tuning, 10, 0.01899918168783188
tuning, 11, 0.017738744616508484
tuning, 12, 0.016588332131505013
tuning, 13, 0.015532858669757843
tuning, 14, 0.014559945091605186
tuning, 15, 0.013669855892658234
tuning, 16, 0.012853598222136497
tuning, 17, 0.012108853086829185
tuning, 18, 0.011430410668253899
tuning, 19, 0.010816005989909172
tuning, 20, 0.010261636227369308
tuning, 21, 0.00975931715220213
tuning, 22, 0.009306575171649456
tuning, 23, 0.008897094056010246
tuning, 24, 0.008526591584086418
tuning, 25, 0.008189907297492027
tuning, 26, 0.00788184441626072
tuning, 27, 0.007600307464599609
tuning, 28, 0.007341351360082626
tuning, 29, 0.007103540003299713
tuning, 30, 0.0068852826952934265
tuning, 31, 0.006683511193841696
tuning, 32, 0.006497231777757406
tuning, 33, 0.006324408575892448
tuning, 34, 0.00616281246766448
tuning, 35, 0.006010945420712233
tuning, 36, 0.0058678193017840385
tuning, 37, 0.0057328506372869015
tuning, 38, 0.00560479611158371
tuning, 39, 0.005484429653733969
tuning, 40, 0.005370521452277899
tuning, 41, 0.005263061262667179
tuning, 42, 0.00516174640506506
tuning, 43, 0.0050656842067837715
tuning, 44, 0.004974023904651403
tuning, 45, 0.0048869336023926735
tuning, 46, 0.0048040784895420074
tuning, 47, 0.004725027829408646
tuning, 48, 0.00464983843266964
tuning, 49, 0.004577940329909325
tuning, 50, 0.004509354010224342
tuning, 51, 0.004444502294063568
tuning, 52, 0.004382416605949402
tuning, 53, 0.004323489498347044
tuning, 54, 0.004267137032002211
tuning, 55, 0.004213710315525532
tuning, 56, 0.0041626519523561
tuning, 57, 0.00411355122923851
tuning, 58, 0.0040662167593836784
tuning, 59, 0.004020090214908123
tuning, 60, 0.003975320607423782
tuning, 61, 0.003931369166821241
tuning, 62, 0.0038885208778083324
tuning, 63, 0.0038465317338705063
